query,video_id,text,likes,pos,neg,neu,compound,sentiment,teams,cities
Mexico World Cup 2026,wG0FEzLKOr4,Cristiano Ronaldo ❤❤,1,0.677,0.0,0.323,0.8555,Positive,[],[]
Mexico World Cup 2026,wG0FEzLKOr4,😊😊😊😊😊😊😊🎉🎉🎉🎉🎉,0,0.681,0.0,0.319,0.9944,Positive,[],[]
Mexico World Cup 2026,wG0FEzLKOr4,Like the second,0,0.556,0.0,0.444,0.3612,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,Both team are agressive ❤❤❤❤❤❤❤❤❤❤❤❤❤❤,44,0.766,0.0,0.234,0.9963,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,"🟧🟧🟧
⬜️🟦⬜️
🟩🟩🟩 ……… I love this country. Portugal is also good.",14,0.321,0.0,0.679,0.7964,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,i am proud of india that it was able to give a good match to portugal.,114,0.3,0.0,0.7,0.7184,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,Who is watching after fc goa and al nassr were drawn in same group in ACL2...???,1,0.0,0.0,1.0,0.0,Neutral,[],[]
Mexico World Cup 2026,5ibSYs29zHY,It's really sad that india never got a chance to play in the same field against these legends. Hope india will make it past quali in the future.,2,0.154,0.149,0.697,0.0431,Neutral,[],[]
Mexico World Cup 2026,5ibSYs29zHY,I like Ronaldo but I love india 🇮🇳❤❤,417,0.705,0.0,0.295,0.9688,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,I like Ronaldo but I love my india❤❤❤❤❤,358,0.769,0.0,0.231,0.9915,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,Great edit bro🎉,69,0.694,0.0,0.306,0.7783,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,"The greatest will be remembered. No matter how good you are in the society and gain respect, one day, the greatest will fall in order for the next generation to arise. 

Christiano will fall, even though he is the most successful and skilled footballer of his time.

Love CR7 🐐❤️",0,0.367,0.015,0.618,0.9799,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,All players are op Hard working Smart working Legend and beautiful 😊😊😊😊,43,0.588,0.027,0.385,0.9821,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,Don't underestimate the power of Indian 🌟,170,0.212,0.0,0.788,0.2235,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,this is hard because i'm from india but cr7 is my fav player,10,0.247,0.074,0.679,0.5859,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,"Portugal vs Spain ❌
Portugal vs India ✅😂",22,0.184,0.092,0.725,0.4404,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,India actually done really well the could of won,1,0.465,0.0,0.535,0.7264,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,I searched for a video about Goa and got this,2,0.0,0.0,1.0,0.0,Neutral,[],[]
Mexico World Cup 2026,5ibSYs29zHY,Bhai ye match kab hua😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮,23,0.0,0.0,1.0,0.0,Neutral,[],[]
Mexico World Cup 2026,5ibSYs29zHY,Create your own happiness 😂,27,0.579,0.116,0.305,0.8225,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,7,0.0,0.0,1.0,0.0,Neutral,[],[]
Mexico World Cup 2026,5ibSYs29zHY,I support both GOATs even If my India lost🕉🕉❤❤,0,0.455,0.094,0.451,0.8689,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,I like sunil chithri ❤️❤️❤️,1,0.217,0.0,0.783,0.3612,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,I love you India. India is a my great heart,11,0.641,0.0,0.359,0.926,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,I   like Ronaldo but I love india pleases like🇮🇳🇵🇹❤❤,38,0.739,0.0,0.261,0.9769,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,Average youtube shorts😂,3,0.325,0.162,0.513,0.4404,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,Ronaldo remember loves India,0,0.552,0.0,0.448,0.5719,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,I am indian but I love ronaldo suiiiiiii,1,0.453,0.0,0.547,0.7783,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,But India chose Olympics than world cup,4,0.0,0.0,1.0,0.0,Neutral,[],[]
Mexico World Cup 2026,5ibSYs29zHY,🇵🇹Portugal  win   but  dont  be  sad  india  also  play nice😢😢😢😢,37,0.295,0.44,0.265,-0.8161,Negative,[],[]
Mexico World Cup 2026,5ibSYs29zHY,"Jai Sunil  chetri ❤❤❤❤❤
Love u",14,0.737,0.0,0.263,0.9803,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,"India is my heart ❤ 
We fought like lion",1,0.568,0.12,0.312,0.8625,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,Two Goat in one frame 🔥 🔥 🔥 🔥 🔥 🔥,0,0.0,0.742,0.258,-0.9081,Negative,[],[]
Mexico World Cup 2026,5ibSYs29zHY,Nice editing is not india vs Portugal,5,0.318,0.0,0.682,0.4215,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,Support ronaldo from India 🇮🇳🤝🏻🇵🇹,5,0.252,0.0,0.748,0.4019,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,I love Ronaldo but here i am Indian so Indiaaaaaaaaaaaa❤,5,0.468,0.0,0.532,0.8688,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,"Indian but Portugal fan, but if india play one day as an indian i will absolutely support my nation endlessly. Honestly, we shouldn't compare because both teams has king and are legends.",0,0.334,0.0,0.666,0.933,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,Indian team ne takkar diya a koi samanya bat nhi hai.. future me trophy 🏆 aane ka sandesh hai ❤❤❤,0,0.364,0.0,0.636,0.9274,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,Ronaldo was my favourite footballer and youtuber . I love india more than ronaldo ♥️♥️♥️🇮🇳🇮🇳🇮🇳🇮🇳,55,0.516,0.0,0.484,0.9588,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,One day India will FIFA World Cup ❤❤🇮🇳,30,0.296,0.0,0.704,0.6369,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,I like Ronaldo but I love 💗 Indian 💪💪💪💪💪💪🌎👇,15,0.391,0.0,0.609,0.9468,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,Sunil  chatri❤❤❤😊😊😊😊,1,0.683,0.0,0.317,0.9887,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,Imagine if this was real,2,0.0,0.0,1.0,0.0,Neutral,[],[]
Mexico World Cup 2026,5ibSYs29zHY,Bro that's Spain vs Portugal match world Cup 2018,12,0.0,0.0,1.0,0.0,Neutral,[],[]
Mexico World Cup 2026,5ibSYs29zHY,Ronaldo is a best actor in world,6,0.412,0.0,0.588,0.6369,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,I ❤ my lndia 😘,4,0.5,0.0,0.5,0.7906,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,Sunil chettri ❤❤,0,0.677,0.0,0.323,0.8555,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,I used to watch this❤,1,0.412,0.0,0.588,0.6369,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,India🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,12,0.0,0.0,1.0,0.0,Neutral,[],[]
Mexico World Cup 2026,5ibSYs29zHY,I Like  Ronald but Fol 🇵🇹🇵🇹❤❤❤❤❤,3,0.755,0.0,0.245,0.988,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,❤❤❤❤❤🇮🇳India❤,7,0.75,0.0,0.25,0.9719,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,Wow! Ramos started playing for india🇮🇳,0,0.596,0.0,0.404,0.7088,Positive,[],[]
Mexico World Cup 2026,5ibSYs29zHY,Iam from India but I like both teams ❤❤😊,1,0.656,0.0,0.344,0.9773,Positive,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,Pls god make ronaldo and his team Portugal 🇵🇹 win the world cup,2251,0.419,0.0,0.581,0.7351,Positive,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,Im messi fan but i really want Ronaldo to get wc😢,1470,0.2,0.235,0.565,-0.384,Negative,['Argentina'],[]
Mexico World Cup 2026,oSXNIFDcvoc,Diogo jota 😢😢,439,0.0,0.608,0.392,-0.7351,Negative,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,"I hope to Cristiano Ronaldo won to world cup ❤🙏
the Goat ❤",593,0.536,0.0,0.464,0.9432,Positive,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,"We'll see you in 
World cup 2026 🇺🇿🤝🇵🇹",25,0.0,0.0,1.0,0.0,Neutral,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,Vamos Cristiano 🇵🇹🐐⚽️,631,0.0,0.0,1.0,0.0,Neutral,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,At last Garnacho was crazy 😄,167,0.369,0.161,0.47,0.4767,Positive,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,Portugal will do it for Diogo Jota🪽🏆,112,0.0,0.0,1.0,0.0,Neutral,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,"POV: Ronaldo in retirement 
✅ 1000 goals
✅ World cup",62,0.0,0.0,1.0,0.0,Neutral,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,"Whos here after Portuguese victory in Nations League, against Spain?",111,0.0,0.0,1.0,0.0,Neutral,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,Tomara iria ser um sonho realizado esse cara merece ❤❤,10,0.433,0.0,0.567,0.8555,Positive,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,Last garnancho 😂😅,139,0.389,0.117,0.494,0.6597,Positive,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,Dios primero sea así.,1,0.0,0.0,1.0,0.0,Neutral,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,Whos Here After Ronaldo won Portugal A SECOND NATIONS LEAGUE 🇵🇹🐐 AND YES Portugal has Everything To win it Next Year Amen 🙏✝️,243,0.313,0.0,0.687,0.8986,Positive,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,Cr7 se merece ese mundial por todos sus esfuerzos,191,0.0,0.0,1.0,0.0,Neutral,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,"Ronaldo: It's not my dream, the World Cup. 2025 😂😂😂😂",0,0.341,0.21,0.449,0.8708,Positive,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,Ojala lo gane cristiano ronaldo 😢,13,0.0,0.341,0.659,-0.4767,Negative,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,İNŞALLAH ❤❤❤❤❤,294,0.778,0.0,0.222,0.9719,Positive,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,2026 Cristiano Ronaldo❤❤❤❤,3,0.706,0.0,0.294,0.9571,Positive,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,"Inshallah i trust allah 
Allah will definitely support ronaldo and ronaldo will win 2026 world cup ❤",205,0.562,0.0,0.438,0.9493,Positive,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,Garnacho at the end 😂,48,0.299,0.15,0.551,0.4404,Positive,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,Diogo jota aga beeee....,1,0.0,0.0,1.0,0.0,Neutral,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,incha allah❤,49,0.583,0.0,0.417,0.6369,Positive,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,Vamos Ronaldo,9,0.0,0.0,1.0,0.0,Neutral,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,Ronaldo e alto uma máquina ☠️,18,0.0,0.0,1.0,0.0,Neutral,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,Vamos Portugal ❤❤❤❤ siuuuuuu CR7 🏆🇵🇹🇵🇹🇵🇹😊,87,0.655,0.0,0.345,0.9744,Positive,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,Amin ya Allah 🙏 🙏🙏,2,0.0,0.0,1.0,0.0,Neutral,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,Inshallah ❤❤,49,0.737,0.0,0.263,0.8555,Positive,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,"ইনশা আল্লাহ ❤
Insha ALLAH 🤍",38,0.412,0.0,0.588,0.6369,Positive,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,Garnacho just in the background 😂,1,0.277,0.139,0.584,0.4404,Positive,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,Vamos mi cris❤❤,6,0.627,0.0,0.373,0.8555,Positive,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,"I'm a messi fan,
But Ronaldo deserves a World cup,
He is also a GOAT,
That will complete his career just like messi❤❤❤",128,0.482,0.0,0.518,0.9758,Positive,['Argentina'],[]
Mexico World Cup 2026,oSXNIFDcvoc,BRUNO TEETH 🐇🐰,1,0.0,0.0,1.0,0.0,Neutral,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,Let's Go Portugal 🎉,63,0.403,0.0,0.597,0.4019,Positive,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,RP7 ❤🎉 Piala Dunia 🤯🤯🤯🤯🤯🤯🤯   God nomor 1 senggol dong Dek,8,0.273,0.0,0.727,0.8402,Positive,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,O neymar chegou tão rápido que o cr7 perdeu a taça de vista,1,0.0,0.0,1.0,0.0,Neutral,['Brazil'],[]
Mexico World Cup 2026,oSXNIFDcvoc,Diogo jota watching them win from heaven😢,25,0.438,0.191,0.37,0.6124,Positive,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,Ronaldo deserves to win the World Cup😊,30,0.521,0.0,0.479,0.8689,Positive,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,Vamos Portugal tú puedes ganar el mundial 2026 Tú puedes cristiano,3,0.0,0.0,1.0,0.0,Neutral,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,Im messi fan but i really want Ronaldo to get world cup in dream,7,0.354,0.0,0.646,0.6174,Positive,['Argentina'],[]
Mexico World Cup 2026,oSXNIFDcvoc,Siuuuuu de Ronaldo ❤❤❤❤la. Copa del mundo para ronaldo ❤🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹❤❤❤❤,15,0.607,0.0,0.393,0.9854,Positive,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,Garnacho is happy 😂😂😂,8,0.475,0.179,0.346,0.9081,Positive,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,Uzbekistan team here👇👇👇❤❤❤🇺🇿🇺🇿🇺🇿,4,0.307,0.0,0.693,0.8555,Positive,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,Ronaldo must be respected by there team😊,10,0.503,0.0,0.497,0.8442,Positive,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,Garnacho in the back is funny,1,0.367,0.0,0.633,0.4404,Positive,[],[]
Mexico World Cup 2026,oSXNIFDcvoc,VAMOS🇵🇹🥇👑🙏🏻7️⃣🐐,15,0.237,0.0,0.763,0.4767,Positive,[],[]
Mexico World Cup 2026,u7ReSqyFW3Y,VERSIÓN ACTUALIZADA EN HD CON TODOS LOS PARTIDOS: https://www.youtube.com/watch?v=afRbo0Mhdfg,695,0.0,0.0,1.0,0.0,Neutral,[],[]
Mexico World Cup 2026,u7ReSqyFW3Y,Tenemos 3 años y medio para ahorrar échenle ganas ojalá todos los que lean este comentario puedan asistir al mundial 2026 mucha suerte familia del deporte ⚽️ saludos de un 🇲🇽,622,0.0,0.0,1.0,0.0,Neutral,[],[]
Mexico World Cup 2026,u7ReSqyFW3Y,"el azteca es el más viejo, pero va a estar en remodelación 3 años con una inversión inicial de 150 millones de dólares, va a quedar espectacular y de primer mundo, ya lo merecía",1856,0.0,0.0,1.0,0.0,Neutral,[],[]
Mexico World Cup 2026,u7ReSqyFW3Y,"El Estadio BBVA, Mercedes Benz y el Sofi Stadium están increíbles",1144,0.0,0.0,1.0,0.0,Neutral,[],['Los Angeles']
Mexico World Cup 2026,u7ReSqyFW3Y,"El de Monterrey me pareció muy bello! Vamos argentina 🇦🇷, que lindo sería ganar allá nuevamente! Saludos hermanos mexicanos!!!!",263,0.0,0.0,1.0,0.0,Neutral,['Argentina'],[]
Mexico World Cup 2026,u7ReSqyFW3Y,Los estadios de Estados Unidos son unas megaobras grandiosas y todo gracias a la NFL. Es increible lo bonito que son esos estadios.,885,0.0,0.0,1.0,0.0,Neutral,[],['Los Angeles']
Mexico World Cup 2026,u7ReSqyFW3Y,"Ese estadio de Monterrey el BBVA, no le pide nada a los de Estados Unidos. Esta mega increíble.
Saludos buen mundial desde Argentina",838,0.0,0.091,0.909,-0.296,Negative,['Argentina'],[]
Mexico World Cup 2026,u7ReSqyFW3Y,"El Mercedes-Benz Stadium es absolutamente colosal y una belleza en persona. Los partidos de fútbol se viven de forma espectacular en este estadio. Es de esos sitios que toca visitar por lo menos una vez en la vida, sobretodo los amantes del deporte.",360,0.0,0.0,1.0,0.0,Neutral,[],['Los Angeles']
Mexico World Cup 2026,u7ReSqyFW3Y,Los de Atlanta y Monterrey son impressionnantes!!!El Azteca siempre majestuoso!!!Saludos desde Canada!!!,187,0.0,0.0,1.0,0.0,Neutral,[],[]
Mexico World Cup 2026,u7ReSqyFW3Y,"El azteca sea viejo o obsoleto pero  si se remodela revivirá de nuevo a marcar historia, la cancha que vio al mundo jugar y a Pele y Maradona brillar",661,0.0,0.0,1.0,0.0,Neutral,[],['Los Angeles']
Mexico World Cup 2026,u7ReSqyFW3Y,El Estadio Azteca es un templo sagrado del futbol mundial.,324,0.0,0.0,1.0,0.0,Neutral,[],[]
Mexico World Cup 2026,u7ReSqyFW3Y,"Será un supermumdial , tremendos estadios de estados unidos y México , van a ser partidos únicos en los mundiales por la forma de los estadios , monstruosos , ya espero con ansias el mundial 2026",78,0.0,0.0,1.0,0.0,Neutral,[],['Los Angeles']
Mexico World Cup 2026,u7ReSqyFW3Y,"Quiero volver al Azteca,estuve en los 9 partidos del mundial 86 que se celebraron allí.Fue grandioso¡¡Vamos México!!",93,0.0,0.166,0.834,-0.4912,Negative,[],[]
Mexico World Cup 2026,u7ReSqyFW3Y,"Me encantaron los estadios en California, el Mercedes Benz 😍 y los mexicanos.",62,0.167,0.0,0.833,0.4588,Positive,[],[]
Mexico World Cup 2026,u7ReSqyFW3Y,"Pues sin duda impresionante los estadios, en especial saludo el ímpetu y desarrollo de México por su infraestructura deportiva, no me quedará  duda que dejará en las personas en recordar tan mundial...saludos desde Lima a todos los amigos de México😀.",293,0.053,0.123,0.825,-0.5106,Negative,[],[]
Mexico World Cup 2026,u7ReSqyFW3Y,"Podrán haber muchos estadios más modernos, pero ninguno tendrá nunca la historia que tiene nuestro estadio Azteca ❤️",445,0.0,0.0,1.0,0.0,Neutral,[],['Los Angeles']
Mexico World Cup 2026,u7ReSqyFW3Y,Tengo el gusto de conocer el estadio Akron en Guadalajara su estructura es imponente y muy ecológico.,44,0.0,0.0,1.0,0.0,Neutral,[],[]
Mexico World Cup 2026,u7ReSqyFW3Y,"Estuve para la copa centenario en Cuatro estadios de Estados Unidos, son realmente impresionantes. No tenemos nada que hacer con la candidatura de 2030.",371,0.0,0.087,0.913,-0.296,Negative,[],['Los Angeles']
Mexico World Cup 2026,u7ReSqyFW3Y,Que buena infraestructura la de los 3 países 🇨🇦🇺🇸🇲🇽👍,288,0.0,0.0,1.0,0.0,Neutral,[],['Los Angeles']
Mexico World Cup 2026,u7ReSqyFW3Y,"Los estadios de USA son espectaculares, los 3 de México  igual  y con el Azteca remodelado quedará hermoso, loscde Canadá también lucen excelentes, a dónde decidan ir  será una buena opción",45,0.0,0.0,1.0,0.0,Neutral,[],[]
Mexico World Cup 2026,u7ReSqyFW3Y,La infraestructura que tiene Estados Unidos es impresionante no hay otro país en el mundo igual,90,0.0,0.128,0.872,-0.296,Negative,[],[]
Mexico World Cup 2026,u7ReSqyFW3Y,"Uffff , soy de Monterrey y ahí estaré en la casa de mis rayados , el estadio BBVA disfrutando del evento deportivo más grande del mundo",24,0.0,0.0,1.0,0.0,Neutral,[],['Los Angeles']
Mexico World Cup 2026,u7ReSqyFW3Y,"Me fasino el estadio Mercedes Benz y el BBVA es muy vistoso, el azteca es una catedral del fut....magnífico será ese mundial.",101,0.0,0.0,1.0,0.0,Neutral,[],[]
Mexico World Cup 2026,u7ReSqyFW3Y,El Mercedes benz por lo imponente y el Azteca por la historia,24,0.0,0.0,1.0,0.0,Neutral,[],['Los Angeles']
Mexico World Cup 2026,u7ReSqyFW3Y,Pues ajuntar vanda porque se viene lo bueno ....muy hermosos los estadíos   🇲🇽🇱🇷🇨🇦 primeramente Dios estaremos ahí opoyando anuestra selección MEXICANA...saludos cordiales desde MÉXICO exelente noche,13,0.0,0.0,1.0,0.0,Neutral,[],[]
Mexico World Cup 2026,u7ReSqyFW3Y,El Mercedes Benz simplemente espectacular 😱,47,0.0,0.453,0.547,-0.7003,Negative,[],[]
Mexico World Cup 2026,u7ReSqyFW3Y,"Norteamérica tiene una infraestructura en estadios excepcional, los tres países tiene estadios impresionantes. No tienen que construir nada, tiene estadios espectaculares, hoteles, diversiones, la lista es interminable.",357,0.0,0.078,0.922,-0.296,Negative,[],['Los Angeles']
Mexico World Cup 2026,u7ReSqyFW3Y,"Los mexicanos deben pelear por EL ESTADIO AZTECA, EL UNICO ESTADIO QUE SE JUGO 3 FINALES, VAMOS MEXICO, NO SE PUEDE PERDER ESA OPORTUNIDAD",576,0.0,0.113,0.887,-0.4466,Negative,['Mexico'],[]
Mexico World Cup 2026,u7ReSqyFW3Y,"El Mercedez Benz Stadium es una experiencia increible, fui al partido inaugural de la temporada pasada y el ambiente es brutal, las entradas y salidad, yo la verdad lo pongo para la final",9,0.0,0.114,0.886,-0.6249,Negative,[],['Los Angeles']
